g0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19	c20	c21	c22	c23	c24	c25	c26	c27	c28	c29	c30	c31	c32	c33	c34	c35	c36	c37	c38	c39	c40	c41	c42	c43	c44	c45	c46	c47	c48	c49	c50	c51	c52	c53	c54	c55	c56	c57	c58	c59	
g310	-2.9154567311036623	-6.533506310950881	-2.2199294393047557	-2.2199294393047557	-2.5240933263503815	-2.2199294393047557	-3.0980731101841106	-1.8596558538641859	-2.4468007336039443	-3.5335965248111387	-2.832344057407565	-3.2767227969553585	-2.2199294393047557	-4.065989936453258	-3.197904413896947	-3.4513321680418607	-3.401014397698912	-2.2993756287112235	-2.2199294393047557	-2.7399598870416773	-3.225679737636151	-3.376706959919984	-2.128837653600521	-1.739969525023492	-1.27267721717332	-2.220499885508883	-2.2199294393047557	-1.3453848208929553	-2.9825626339194184	-2.095209957949814	-2.9794188610124657	-1.8050254086118493	-1.4475599691588512	-4.496090376694377	-2.782734535414024	-2.2199294393047557	-2.2199294393047557	-2.2199294393047557	-2.441211228322878	-2.2199294393047557	-1.119325444355907	-4.318757652007235	-7.698739955522628	-2.2199294393047557	-5.7842284775675985	-2.2199294393047557	-2.7631706645136003	-2.509339511412958	-2.284791907632938	-2.2199294393047557	-5.231080083019348	-1.8068111285258301	-2.3684095449610623	-2.2199294393047557	-4.13101492945916	-2.2199294393047557	-2.7429410915547825	-0.5807847399320462	-3.121047140601403	
g311	-3.3550768413706926	-1.8164154851794263	-1.8164154851794263	-3.544673779306709	-2.2567142613775553	-2.17069921503312	-1.8164154851794263	-2.798195534548003	-1.8164154851794263	-6.488793501369971	-1.0951174938969823	-2.012658758193882	-1.1200590308737994	-3.065750737836974	-3.974144533554349	-8.258100479190336	-2.3111840554626712	-2.476554467857715	-2.198354594071215	-1.4951132102722273	-1.3083514959801015	-1.8056254464018424	-1.322079585820069	-1.8164154851794263	-1.8164154851794263	-1.8164154851794263	-2.3326001322813528	-2.7013041513941984	-1.8164154851794263	-1.8164154851794263	-2.504624107348066	-1.8164154851794263	-1.4678805674943383	-1.8164154851794263	-1.8211362375909026	-3.641699170637616	-3.719239383509326	-1.8164154851794263	-0.9839944082343918	-1.8164154851794263	-1.2779432343472286	-1.2036447919301887	-2.0189481733727535	-1.8164154851794263	-2.24790226650128	-4.0410382771749855	-5.226843550951735	-2.85335520389863	-2.5317232393851556	-1.8280707247223829	-1.77500647864278	-1.3388268638052723	-1.5231724809727434	-3.7749383431247048	-1.8164154851794263	-1.8164154851794263	-1.8164154851794263	-1.7441053364846173	-1.5532694793632713	
g312	-2.1418439021700344	-2.0715191985729136	-2.0715191985729136	-2.8590590910420914	-2.362417573969816	-2.0715191985729136	-2.0715191985729136	-2.651631590779868	-3.5790767856156753	-3.3529320016593003	-2.00787548838569	-5.325024553646225	-2.0715191985729136	-1.5359800459801993	-2.791817389364236	-4.685548013752599	-2.0715191985729136	-2.175996356535936	-4.187704526072102	-4.138722365574302	-2.358853541790013	-2.17119296607078	-2.701538748923829	-2.0715191985729136	-2.0715191985729136	-2.0715191985729136	-7.831984055361618	-2.0715191985729136	-2.084346021787708	-2.0715191985729136	-2.5540360447280834	-1.9998730484221892	-3.691630736386547	-2.2942361415970316	-2.0715191985729136	-2.409377861773137	-2.055021646860467	-2.781018015605099	-1.3799429094052857	-1.7045073549352283	-2.496834475835459	-2.6876601083680387	-2.0715191985729136	-2.0274984927780344	-2.0715191985729136	-3.60232231440209	-2.0715191985729136	-2.6781919423336578	-2.323552040449113	-4.019205467516495	-2.642612401608533	-0.8156359079063361	-2.0715191985729136	-4.384170917471001	-2.0715191985729136	-2.782813961478836	-4.330799032776644	-3.677998041017449	-1.9371488336651443	
g313	-0.8944640533391185	-1.5746361778809446	-1.5746361778809446	-2.4867235269597776	-2.025453066920935	-1.8728738985621247	-1.5746361778809446	-1.0393785721281283	-3.407219691741845	-5.433398745950471	-0.4404220437087262	-1.1685994132061654	-0.8269391047651388	-2.0043808961637977	-3.007301168258566	-5.832434482995415	-1.8985973411008643	-1.5746361778809446	-1.6444018120002653	-0.5828555412048015	-2.640982680115982	-1.61319346713313	-0.9368422413396779	-3.7368809585397615	-1.5746361778809446	-1.5746361778809446	-1.6501274902511764	-0.28753628006300685	-1.5746361778809446	-1.5746361778809446	-2.5992434968167486	-1.5102556765423787	-1.1601887195115865	-1.5746361778809446	-1.7595464458629244	-3.9845869280795165	-2.0434972222299557	-1.5746361778809446	-0.9486557430840569	-1.5746361778809446	-1.2014202138542882	-0.6700566690683212	-4.007681702301405	-1.5746361778809446	-1.772204716313533	-2.198897645299151	-2.6425133052015224	-3.202983700855354	-2.2681633481825942	-1.347200563114906	-1.1457298079418123	-1.0288283989331422	-1.116473020589765	-0.5784389779580915	-1.7107698821309965	-3.2394979949414133	-3.1804299067530564	-1.3414018696569288	-0.813862063303363	
g314	-4.9670652450211525	-5.5342081230446265	-2.8885199189589286	-2.6316888592263536	-2.6316888592263536	-8.063143389027616	-2.6316888592263536	-5.424634997381317	-2.6316888592263536	-4.0323202302841485	-2.5721793160228668	-5.055281858423289	-2.1147411498546718	-1.8393792214630886	-1.6499011048904288	-2.3004412606222933	-3.1115766387499577	-2.6440726102628007	-3.3377077133404605	-3.9313176340645213	-2.6316888592263536	-4.517216962289927	-6.632131569896673	-3.5824826207544263	-3.1483145135108077	-2.6316888592263536	-2.6316888592263536	-3.667182783664263	-2.6316888592263536	-2.6316888592263536	-5.8382665572213925	-3.974652500816484	-1.7613598626233822	-2.6316888592263536	-3.044193238060046	-2.8305059478348626	-1.8990815409781716	-4.049479627367755	-2.6316888592263536	-5.542239727656244	-3.79140583180349	-1.1322363491160254	-2.6316888592263536	-3.3655992895973537	-2.448595218755479	-2.6316888592263536	-1.287219355145197	-2.5024070492662576	-3.6981099166218847	-2.856256562863731	-2.2287736069802793	-3.491676016381465	-2.154878523171871	-2.6316888592263536	-3.332303667788038	-3.2061224242959816	-2.6316888592263536	-6.118809649191533	-3.7016513692896784	
g315	-2.9792481999058036	-2.5459533154003426	-3.489642418089121	-4.417159628635568	-2.5459533154003426	-2.562559175636457	-2.5459533154003426	-2.5459533154003426	-2.5459533154003426	-4.979068458702596	-7.262969405230355	-3.3125092555040347	-1.2879272500357941	-1.8488113935058723	-1.9261413867331956	-2.1359537478204613	-3.227327174073695	-1.3960805469603534	-2.920472378633319	-1.6358175682768712	-2.177470517871749	-2.304063183375604	-1.9220898234361092	-2.91698138744772	-4.3945322161526486	-3.925678714242903	-8.433377549347437	-3.4405485191895577	-5.392058338014532	-3.793940973244322	-2.0394230512925264	-3.2997236485773977	-2.466951030617076	-3.775604036608577	-2.0997046848694176	-2.628572728328179	-6.965832976441395	-2.7380817099515764	-3.751265046307926	-2.5459533154003426	-2.9584766378156497	-1.8269442232188509	-2.3374772790637617	-2.502104615467439	-2.465077819690318	-1.9196315867826301	-2.5459533154003426	-2.495092876619318	-2.358513159615469	-3.4445105002221004	-1.7430956260102113	-0.6869190370680828	-1.9129934619936368	-2.663849174760117	-2.0144121362815013	-0.9571763873566943	-2.5459533154003426	-1.9460823702195391	-2.13130059337473	
g316	-2.058131329931952	-6.918296499297298	0.1624807579708769	-2.058131329931952	-2.058131329931952	-1.4952189498873818	-1.7556487245876076	-2.058131329931952	-2.923216548690135	-2.058131329931952	-2.058131329931952	-5.8406456886212705	-2.058131329931952	-5.266215995503615	-10.190602231027803	-2.058131329931952	-3.4874611912746927	-1.7800366476883254	-4.798201555532171	-2.058131329931952	-1.8954969365868966	-5.54039212102721	-2.8983714367599522	-2.058131329931952	-2.058131329931952	-2.372871338103886	-2.012484119624536	-2.058131329931952	-1.7868854348010945	-3.4518293489363483	-0.8623548367809653	-1.6459270410179336	-0.46235802580232077	-5.117722257925701	-2.9890197014215847	-0.39733789030987593	-1.267326164463477	-4.453630103717941	-2.058131329931952	0.06506214288659654	-0.716075857764077	-2.058131329931952	-5.489927662525004	-1.2441826332957813	-3.071572823124315	-2.302902324209164	-2.684790864954281	-2.134084351860132	-1.237673298052874	-5.872646702908257	-2.178077579520008	-2.002651222662911	-2.3100675347103294	-1.2292030846763975	-2.058131329931952	-0.6418896045383768	-2.058131329931952	-1.9753115373524484	-4.956683495298299	
g317	-2.1301386564319778	-2.5632155796631584	-1.6345045382159151	-2.8041484914243555	-2.1301386564319778	-2.503691055175272	-2.315213571997661	-3.067963025002724	-2.1195981445016514	-1.6986043353275013	-2.0871570223173324	-4.2168588662187165	-0.7517930863632193	-2.001882501991545	-1.6723402254749948	-2.8791278806954193	-4.687732609763373	-1.4904115725476472	-5.709490664830165	-1.347321693888375	-2.6417297824295924	-1.2065785061354717	-2.2100287550023863	-1.2426250860864434	-1.5234835116468526	-2.3909031930070297	-2.4281931227987203	-1.7245542491466417	-1.1195511235575024	-3.3665483293279546	-3.556422202713746	-2.1301386564319778	-5.301853369333041	-2.409033011833829	-1.6717471642198172	-2.1301386564319778	-4.120254089718575	-2.7240966139196834	-5.726943936313971	-2.5389576593419916	-2.3330507587115514	-2.1301386564319778	-2.1301386564319778	-1.766902203511497	-1.2771073506267223	-3.222700229112501	-2.551716421887592	-1.6347822810906596	-1.0656239061762425	-1.9809272448791673	-2.1301386564319778	-2.100032458366429	-1.923687189622894	-3.089009517766655	-2.318606509476353	-2.732059165606543	-2.1301386564319778	-2.450849356325459	-1.7765675643941552	
g318	-7.202302595642053	-1.8585842340777394	-1.6058898033498243	-3.428820659767015	-2.734035092584366	-1.8585842340777394	-4.289457630515055	-2.105777477236222	-1.8585842340777394	-2.1536326558173484	-1.8585842340777394	-1.8585842340777394	-0.27950438062785493	-2.3401777122126863	-2.1886407723922483	-0.7229984050233699	-1.8585842340777394	-1.4391559423223257	-1.8585842340777394	-1.4642097936683716	-1.8585842340777394	-0.6715610208438859	-2.129992817149006	-1.8105815082191188	-1.091426856977944	-1.5745621800564367	-2.868352571986747	-5.330093730860427	-2.9422405996214525	-1.2636046716058935	-1.908853996279415	-1.1048680301081042	-2.623878570813165	-2.8250874166307174	-1.8585842340777394	-1.8585842340777394	-1.4275914717943343	-1.1790311166148422	-1.8585842340777394	-0.79687403496088	-3.208440949026911	-1.8585842340777394	-1.0194160150426599	-4.541308910018493	-5.83867106311924	-1.609565629528612	-6.729749421458763	-1.4445254213403118	-1.1712904369038442	-1.9127978857881551	-1.89584586942974	-1.8585842340777394	-1.71257498775459	-1.7495574050765135	-3.2816809017952697	-0.7586527960413091	-1.8585842340777394	-3.219525270916114	-6.0596633316649875	
g319	-2.4828745129117644	-2.1607240411563406	-2.3653361085980715	-2.9787363376807523	-2.7567598921390504	-3.503332727112143	-2.983087262745495	-2.4828745129117644	-3.1243646067938404	-2.4828745129117644	-2.355896380390838	-4.099457357945814	-2.4828745129117644	-4.0528997374692555	-2.620006491481089	-2.8530007615458977	-2.4828745129117644	-2.4828745129117644	-2.4828745129117644	-2.4828745129117644	-5.439577722232063	-2.8123538548511644	-3.1766810671607058	-2.4828745129117644	-2.6627159288823217	-4.612849246457528	-2.4828745129117644	-2.7670740572611066	-2.6615379315811936	-2.0361530430247354	-2.4828745129117644	-1.4515475920599317	-2.4828745129117644	-4.626465148723401	-3.9600025632473	-2.4828745129117644	-3.1913925381311743	-3.718544113354827	-5.730861498749706	-2.575778742818044	-2.5428112851075877	-2.4828745129117644	-2.043300970768455	-6.165940591143719	-1.9033117444489438	-4.202773809668494	-2.4828745129117644	-2.483718533879026	-2.3710342137663836	-2.4828745129117644	-2.3000362277680977	-2.73896751961222	-5.483103766584902	-5.455771819213572	-4.855801143617949	-4.423266201714119	-2.099308982141205	-6.574538976462724	-3.5687737223029283	
g320	-2.609499593128083	-2.5028158215047593	-3.329061071243402	-3.1866690511810165	-2.5028158215047593	-1.7744289099321369	-5.628130273585493	-2.5028158215047593	-2.3743666611692156	-5.492633805547686	-2.5028158215047593	-5.230608742408276	-1.5316064483167244	-1.2286721742209443	-0.6082080887141286	-1.374912840411183	-1.8571343815953394	-1.522658390626222	-2.767545532652785	-1.6621222441251222	-6.756419822980294	-0.8026277499864866	-1.3167365314456987	-1.1300180769579138	-5.71035153350998	-1.0713605885197892	-2.7331810833433074	-1.8142907328745956	-3.095209957949814	-1.2741175251891528	-1.5489572069115911	-2.5028158215047593	-2.6514774842961852	-3.860707594694331	-1.5448135212559373	-0.6159501932048402	-2.463692411945041	-2.0086416043752484	-3.248025620042028	-1.733608024772054	-1.2012875116679271	-1.8290238172230038	-2.600485435226593	-4.7443982364160995	-2.1146661699267635	-1.3243068950423544	-7.248422615910654	-2.2638263742082385	-2.5028158215047593	-2.5747985342155926	-5.227243406505992	-10.781265306650145	-2.5028158215047593	-2.50783711015907	-1.4791664377222284	-1.9340196832939147	-3.253298553800594	-5.909356825498749	-3.1142850822008303	
g321	-2.737206063379346	-3.4594870191905653	-1.4394572011032762	-2.174745154037064	-2.55377011148551	-1.048167549626283	-2.55377011148551	-2.55377011148551	-5.591781184770725	-2.55377011148551	-1.9429892752032574	-3.675105544166919	-1.0153362839513511	-1.0448419653354626	-1.2040136728780595	-1.7803190942749982	-1.263732839268113	-2.186156844758665	-3.8247357621917186	-1.5204548538028106	-2.9484190793693554	-2.4924519390401025	-6.844145508816427	-3.4859749245558196	-4.0019287292528425	-1.7939119578679308	-2.5002586921708536	-2.403549493768303	-1.8532040340102813	-2.8499915122145296	-1.6182957874502921	-2.55377011148551	-2.906905022631063	-2.6349749406201606	-2.9031876256343203	-0.8685343122509297	-3.356138639615515	-1.593162958326355	-3.5723423416223268	-1.5704086722858825	-3.759598226150357	-3.192631887648035	-4.902164861513723	-1.631913356165363	-4.05214326670755	-3.287163020225546	-4.865643407274778	-1.5745879622649348	-3.063541837888775	-3.896892100056665	-2.4617121569840434	-3.2442885802490116	-2.55377011148551	-8.120667626419797	-2.55377011148551	-2.4996139924934107	-2.55377011148551	-7.658839653494561	-4.354718162666651	
g322	-4.048784638653604	-2.416384643415442	-4.718126352582553	-2.295680436810953	-3.0235015657159026	-2.885680954618539	-4.097845825020915	-5.031451787964059	-2.094846300190859	-4.675072373129263	-4.101816108684994	-2.065720538811147	-3.0235015657159026	-3.0235015657159026	-3.6369783315728745	-3.825347123476446	-3.4550770741634835	-2.845836790260954	-4.771137729230557	-3.0235015657159026	-3.679261637916413	-3.804084003616413	-3.0235015657159026	-5.851342294825393	-5.245035214198898	-6.1904492367845085	-3.608378316323274	-3.7101211630438797	-3.3007326703728723	-3.0235015657159026	-4.021553641456185	-1.9885387114530304	-3.0235015657159026	-3.697727981822384	-3.6025711470760577	-3.3774429244460245	-3.0235015657159026	-5.495013171463414	-3.0235015657159026	-5.175220743807588	-3.0235015657159026	-3.485112007756363	-3.0235015657159026	-3.2427445751045476	-2.7258612153671984	-5.216132031888434	-4.386739938769789	-6.393707118671134	-3.0235015657159026	-5.069963045637278	-2.592292669565504	-3.0235015657159026	-4.6573069080671265	-4.940166303247424	-2.797362873810162	-3.704484785524455	-3.933002378610439	-3.0235015657159026	-5.52845665802547	
g323	-2.2063687571638853	-1.7935304755327197	-1.7935304755327197	-3.526864382990649	-2.2148629615270856	-2.0291345686052114	-1.7935304755327197	-2.8546381790579534	-1.7935304755327197	-1.7935304755327197	-1.1120817458674452	-1.711861181277592	-1.3819756498773477	-4.35373262449788	-4.54884323345243	-1.7935304755327197	-2.327717689944532	-1.7935304755327197	-1.4702090318615417	-4.189938319869078	-1.23061415924171	-2.075027538286129	-1.6512826084910912	-4.535766697934427	-1.7935304755327197	-1.7935304755327197	-3.079221944226315	-2.502137307956909	-1.7935304755327197	-1.7935304755327197	-1.7935304755327197	-1.7935304755327197	-1.7935304755327197	-1.7935304755327197	-2.7370713956819746	-2.7790064342124383	-4.192143931516586	-2.5427356247951343	-2.9834865646932274	-1.7935304755327197	-2.2665658252379473	-1.0770745164169802	-2.158860947544465	-1.7935304755327197	-1.7004739825552049	-1.914624295587671	-3.741406304317201	-3.4075105271259645	-2.3723259310466265	-2.7568379009549497	-1.8064225210798204	-1.5239688534337708	-1.842195679016657	-1.7691133136611497	-2.378719386298916	-2.862339099920521	-4.32275932664865	-2.5603024026848793	-1.1200747098704893	
g324	-2.8248216233894823	-1.5766278868147754	-1.5766278868147754	-3.071912463446265	-2.4323221653634173	-2.344325776520773	-1.5766278868147754	-2.4133457294085487	-1.5766278868147754	-6.098708216135408	-0.4943366682846956	-1.9036571747495383	-0.7755398242973844	-5.117697212484727	-1.5766278868147754	-4.758609836662919	-1.5766278868147754	-2.2257742118215917	-1.9920410053714495	-1.549607449946179	-1.3721018509255092	-2.272959585561627	-0.9767219338606378	-1.5766278868147754	-1.5766278868147754	-1.5766278868147754	-1.5280238911221597	-1.4988268702913736	-1.5766278868147754	-1.5766278868147754	-3.018807850450733	-1.5766278868147754	-1.4339311010045512	-5.94079979966675	-2.120676912281653	-1.287557410866468	-1.3450182815855256	-1.5766278868147754	-1.0430542075784253	-1.5766278868147754	-1.9661055454964789	-1.949806203220281	-2.179769561101371	-1.1223499699465964	-0.48258722577438384	-1.8924513859298417	-2.9323722961059144	-3.765342707580952	-2.403549493768303	-1.1363754888059263	-1.2634280267332805	-1.2047650194216029	-1.1031748205101435	-1.7369223139641792	-1.120391462094504	-1.5766278868147754	-2.980466024322832	-1.292432803500739	-0.6475759207165971	
